Index	Season	Lv	NeedEXP	FreeReward	FreeNum	RewardType	PayReward	PayRewardType	PayNum	StageReward	GrandReward	BuyLevel	FreeShowType	PayShowType	FreeActor	FreeActorSkillName	PayActor	PayActorSkillName	FreeSpecialReward	PaySpecialReward	Unnamed: 21	Unnamed: 22	Unnamed: 23	Unnamed: 24
1608	9	8	1000	60103	1	1	60103	1	1	0	0	20	1	1	#	#	#	#	0	0	黄金宝箱	1.0	黄金宝箱	1.0
1609	9	9	1000	60101	10	1	60101	1	15	0	0	20	1	1	#	#	#	#	0	0	钥匙	10.0	钥匙	15.0
1610	9	10	1000	10010	1	1	60359	1	1	1	1	20	1	1	#	#	#	#	1	1	圣骑士枪	1.0	金锭Ⅲ	1.0
1611	9	11	1000	60101	15	1	60101	1	20	0	2	20	1	1	#	#	#	#	0	0	钥匙	15.0	钥匙	20.0
1612	9	12	1000	60206	1	1	60102	1	10	0	0	20	1	1	#	#	#	#	0	0	经验翻倍2h	1.0	号角	10.0
1613	9	13	1000	60102	10	1	60103	1	2	0	0	20	1	1	#	#	#	#	0	0	号角	10.0	黄金宝箱	2.0
1614	9	14	1000	60101	15	1	60101	1	20	0	0	20	1	1	#	#	#	#	0	0	钥匙	15.0	钥匙	20.0
1615	9	15	1000	60102	10	1	60317	1	1	0	0	20	1	1	#	#	#	#	0	0	号角	10.0	铁锭Ⅰ	1.0
1616	9	16	1000	60101	15	1	60101	1	20	0	2	20	1	1	#	#	#	#	0	0	钥匙	15.0	钥匙	20.0
1617	9	17	1000	60205	1	1	60305	1	1	0	0	20	1	1	#	#	#	#	0	0	快速复活2h	1.0	暴击Ⅰ	1.0
1618	9	18	1000	60102	10	1	60102	1	10	0	0	20	1	1	#	#	#	#	0	0	号角	10.0	号角	10.0
1619	9	19	1000	60103	1	1	60103	1	2	0	0	20	1	1	#	#	#	#	0	0	黄金宝箱	1.0	黄金宝箱	2.0
1620	9	20	1000	60102	10	1	60311	1	1	0	0	20	1	1	#	#	#	#	0	0	号角	10.0	成长Ⅰ	1.0
1621	9	21	1000	60102	10	1	60305	1	1	0	0	20	1	1	#	#	#	#	0	0	号角	10.0	暴击Ⅰ	1.0
1622	9	22	1000	60206	1	1	60214	1	1	0	0	20	1	1	#	#	#	#	0	0	经验翻倍2h	1.0	生命值强化24h	1.0
1623	9	23	1000	60102	10	1	60103	1	2	0	0	20	1	1	#	#	#	#	0	0	号角	10.0	黄金宝箱	2.0
1624	9	24	1000	60101	15	1	60101	1	20	0	0	20	1	1	#	#	#	#	0	0	钥匙	15.0	钥匙	20.0
1625	9	25	1000	6014	1	1	3024	1	1	1	0	20	2	3	#	#	g1008_pet_24.actor	taunt	1	1	闪电箭	1.0	火狐	1.0
1626	9	26	1000	60101	15	1	60101	1	20	0	1	20	1	1	#	#	#	#	0	0	钥匙	15.0	钥匙	20.0
1627	9	27	1000	60201	1	1	60102	1	10	0	0	20	1	1	#	#	#	#	0	0	道具特权2h	1.0	号角	10.0
1628	9	28	1000	60102	10	1	60319	1	1	0	0	20	1	1	#	#	#	#	0	0	号角	10.0	铁墓Ⅰ	1.0
1629	9	29	1000	60103	1	1	60103	1	1	0	0	20	1	1	#	#	#	#	0	0	黄金宝箱	1.0	黄金宝箱	1.0
1630	9	30	1000	60103	20	1	60104	1	2	1	0	20	1	1	#	#	#	#	0	1	黄金宝箱	20.0	钻石宝箱	2.0
1631	9	31	1000	#	0	1	60101	1	25	0	2	20	1	1	#	#	#	#	0	0	0	0.0	钥匙	25.0
1632	9	32	1000	60101	20	1	60102	1	10	0	0	20	1	1	#	#	#	#	0	0	钥匙	20.0	号角	10.0
1633	9	33	1000	#	0	1	60207	1	1	0	0	20	1	1	#	#	#	#	0	0	0	0.0	道具特权6h	1.0
1634	9	34	1000	60101	20	1	60101	1	25	0	0	20	1	1	#	#	#	#	0	0	钥匙	20.0	钥匙	25.0
1635	9	35	1000	60102	10	1	60102	1	10	0	0	20	1	1	#	#	#	#	0	0	号角	10.0	号角	10.0
1636	9	36	1000	#	0	1	60101	1	25	0	0	20	1	1	#	#	#	#	0	0	0	0.0	钥匙	25.0
1637	9	37	1000	60202	1	1	60103	1	2	0	0	20	1	1	#	#	#	#	0	0	生命值强化2h	1.0	黄金宝箱	2.0
1638	9	38	1000	#	0	1	60101	1	25	0	0	20	1	1	#	#	#	#	0	0	0	0.0	钥匙	25.0
1639	9	39	1000	60101	20	1	60101	1	25	0	0	20	1	1	#	#	#	#	0	0	钥匙	20.0	钥匙	25.0
1640	9	40	1000	60218	1	1	60102	1	10	0	0	20	1	1	#	#	#	#	0	0	经验翻倍24h	1.0	号角	10.0
1641	9	41	1000	#	0	1	60101	1	25	0	0	20	1	1	#	#	#	#	0	0	0	0.0	钥匙	25.0
1642	9	42	1000	60101	20	1	60102	1	10	0	0	20	1	1	#	#	#	#	0	0	钥匙	20.0	号角	10.0
1643	9	43	1000	#	0	1	60211	1	1	0	0	20	1	1	#	#	#	#	0	0	0	0.0	快速复活6h	1.0
1644	9	44	1000	60103	1	1	60103	1	2	0	0	20	1	1	#	#	#	#	0	0	黄金宝箱	1.0	黄金宝箱	2.0
1645	9	45	1000	60104	2	1	60359	1	1	1	0	20	1	1	#	#	#	#	1	1	钻石宝箱	2.0	金锭Ⅲ	1.0
1646	9	46	1000	#	0	1	60101	1	25	0	1	20	1	1	#	#	#	#	0	0	0	0.0	钥匙	25.0
1647	9	47	1000	60205	1	1	60103	1	2	0	0	20	1	1	#	#	#	#	0	0	快速复活2h	1.0	黄金宝箱	2.0
1648	9	48	1000	#	0	1	60319	1	1	0	0	20	1	1	#	#	#	#	0	0	0	0.0	铁墓Ⅰ	1.0
1649	9	49	1000	60101	20	1	60101	1	25	0	0	20	1	1	#	#	#	#	0	0	钥匙	20.0	钥匙	25.0
1650	9	50	1000	60102	10	1	60102	1	10	0	0	20	1	1	#	#	#	#	0	0	号角	10.0	号角	10.0
1651	9	51	1000	#	0	1	60101	1	25	0	2	20	1	1	#	#	#	#	0	0	0	0.0	钥匙	25.0
1652	9	52	1000	60101	20	1	60101	1	25	0	0	20	1	1	#	#	#	#	0	0	钥匙	20.0	钥匙	25.0
1653	9	53	1000	#	0	1	60102	1	10	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	10.0
1654	9	54	1000	60201	1	1	60218	1	1	0	0	20	1	1	#	#	#	#	0	0	道具特权2h	1.0	经验翻倍24h	1.0
1655	9	55	1000	60102	20	1	60102	1	10	0	0	20	1	1	#	#	#	#	0	0	号角	20.0	号角	10.0
1656	9	56	1000	#	0	1	60101	1	25	0	2	20	1	1	#	#	#	#	0	0	0	0.0	钥匙	25.0
1657	9	57	1000	60102	20	1	60102	1	10	0	0	20	1	1	#	#	#	#	0	0	号角	20.0	号角	10.0
1658	9	58	1000	#	0	1	60101	1	25	0	0	20	1	1	#	#	#	#	0	0	0	0.0	钥匙	25.0
1659	9	59	1000	60103	1	1	60103	1	2	0	0	20	1	1	#	#	#	#	0	0	黄金宝箱	1.0	黄金宝箱	2.0
1660	9	60	1000	2009	1	1	5016	1	1	1	0	20	2	1	#	#	#	#	1	1	水泡	1.0	摇摆	1.0
1661	9	61	1000	#	0	1	60311	1	1	0	0	20	1	1	#	#	#	#	0	0	0	0.0	成长Ⅰ	1.0
1662	9	62	1000	#	0	1	60101	1	10	0	0	20	1	1	#	#	#	#	0	0	0	0.0	钥匙	10.0
1663	9	63	1000	#	0	1	60319	1	1	0	0	20	1	1	#	#	#	#	0	0	0	0.0	铁墓Ⅰ	1.0
1664	9	64	1000	#	0	1	60101	1	10	0	0	20	1	1	#	#	#	#	0	0	0	0.0	钥匙	10.0
1665	9	65	1000	#	0	1	60102	1	10	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	10.0
1666	9	66	1000	#	0	1	60101	1	10	0	2	20	1	1	#	#	#	#	0	0	0	0.0	钥匙	10.0
1667	9	67	1000	#	0	1	60208	1	1	0	0	20	1	1	#	#	#	#	0	0	0	0.0	生命值强化6h	1.0
1668	9	68	1000	#	0	1	60101	1	10	0	0	20	1	1	#	#	#	#	0	0	0	0.0	钥匙	10.0
1669	9	69	1000	#	0	1	60101	1	10	0	0	20	1	1	#	#	#	#	0	0	0	0.0	钥匙	10.0
1670	9	70	1000	#	0	1	60359	1	1	1	0	20	1	1	#	#	#	#	0	1	0	0.0	金锭Ⅲ	1.0
1671	9	71	1000	#	0	1	60102	1	10	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	10.0
1672	9	72	1000	#	0	1	60101	1	10	0	0	20	1	1	#	#	#	#	0	0	0	0.0	钥匙	10.0
1673	9	73	1000	#	0	1	60103	1	2	0	0	20	1	1	#	#	#	#	0	0	0	0.0	黄金宝箱	2.0
1674	9	74	1000	#	0	1	60317	1	1	0	0	20	1	1	#	#	#	#	0	0	0	0.0	铁锭Ⅰ	1.0
1675	9	75	1000	#	0	1	60102	1	10	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	10.0
1676	9	76	1000	#	0	1	60102	1	10	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	10.0
1677	9	77	1000	#	0	1	60101	1	10	0	0	20	1	1	#	#	#	#	0	0	0	0.0	钥匙	10.0
1678	9	78	1000	#	0	1	60101	1	10	0	0	20	1	1	#	#	#	#	0	0	0	0.0	钥匙	10.0
1679	9	79	1000	#	0	1	60101	1	10	0	0	20	1	1	#	#	#	#	0	0	0	0.0	钥匙	10.0
1680	9	80	1000	#	0	1	2018	1	1	1	0	20	1	2	#	#	#	#	0	1	0	0.0	生机拖尾	1.0
1681	9	81	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1682	9	82	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1683	9	83	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1684	9	84	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1685	9	85	1000	#	0	1	60102	1	10	1	0	20	1	1	#	#	#	#	0	1	0	0.0	号角	10.0
1686	9	86	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1687	9	87	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1688	9	88	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1689	9	89	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1690	9	90	1000	#	0	1	60102	1	10	1	0	20	1	1	#	#	#	#	0	1	0	0.0	号角	10.0
1691	9	91	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1692	9	92	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1693	9	93	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1694	9	94	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1695	9	95	1000	#	0	1	60102	1	10	1	0	20	1	1	#	#	#	#	0	1	0	0.0	号角	10.0
1696	9	96	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1697	9	97	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1698	9	98	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1699	9	99	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1700	9	100	1000	#	0	1	60102	1	10	1	0	20	1	1	#	#	#	#	0	1	0	0.0	号角	10.0
1701	9	101	1000	#	0	1	60102	1	5	0	2	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1702	9	102	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1703	9	103	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1704	9	104	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1705	9	105	1000	#	0	1	60102	1	10	1	0	20	1	1	#	#	#	#	0	1	0	0.0	号角	10.0
1706	9	106	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1707	9	107	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1708	9	108	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1709	9	109	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1710	9	110	1000	#	0	1	60102	1	10	1	0	20	1	1	#	#	#	#	0	1	0	0.0	号角	10.0
1711	9	111	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1712	9	112	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1713	9	113	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1714	9	114	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1715	9	115	1000	#	0	1	60102	1	10	1	0	20	1	1	#	#	#	#	0	1	0	0.0	号角	10.0
1716	9	116	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1717	9	117	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1718	9	118	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1719	9	119	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1720	9	120	1000	#	0	1	60102	1	20	1	0	20	1	1	#	#	#	#	0	1	0	0.0	号角	20.0
1721	9	121	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1722	9	122	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1723	9	123	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1724	9	124	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1725	9	125	1000	#	0	1	60102	1	10	1	0	20	1	1	#	#	#	#	0	1	0	0.0	号角	10.0
1726	9	126	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1727	9	127	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1728	9	128	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1729	9	129	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1730	9	130	1000	#	0	1	60102	1	10	1	0	20	1	1	#	#	#	#	0	1	0	0.0	号角	10.0
1731	9	131	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1732	9	132	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1733	9	133	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1734	9	134	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1735	9	135	1000	#	0	1	60102	1	10	1	0	20	1	1	#	#	#	#	0	1	0	0.0	号角	10.0
1736	9	136	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1737	9	137	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1738	9	138	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1739	9	139	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1740	9	140	1000	#	0	1	60102	1	10	1	0	20	1	1	#	#	#	#	0	1	0	0.0	号角	10.0
1741	9	141	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1742	9	142	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1743	9	143	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1744	9	144	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1745	9	145	1000	#	0	1	60102	1	10	1	0	20	1	1	#	#	#	#	0	1	0	0.0	号角	10.0
1746	9	146	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1747	9	147	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1748	9	148	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1749	9	149	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1750	9	150	1000	#	0	1	60102	1	10	1	0	20	1	1	#	#	#	#	0	1	0	0.0	号角	10.0
1751	9	151	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1752	9	152	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1753	9	153	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1754	9	154	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1755	9	155	1000	#	0	1	60102	1	10	1	0	20	1	1	#	#	#	#	0	1	0	0.0	号角	10.0
1756	9	156	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1757	9	157	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1758	9	158	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1759	9	159	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1760	9	160	1000	#	0	1	60102	1	10	1	0	20	1	1	#	#	#	#	0	1	0	0.0	号角	10.0
1761	9	161	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1762	9	162	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1763	9	163	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1764	9	164	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1765	9	165	1000	#	0	1	60102	1	10	1	0	20	1	1	#	#	#	#	0	1	0	0.0	号角	10.0
1766	9	166	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1767	9	167	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1768	9	168	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1769	9	169	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1770	9	170	1000	#	0	1	60102	1	10	1	0	20	1	1	#	#	#	#	0	1	0	0.0	号角	10.0
1771	9	171	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1772	9	172	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1773	9	173	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1774	9	174	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1775	9	175	1000	#	0	1	60102	1	10	1	0	20	1	1	#	#	#	#	0	1	0	0.0	号角	10.0
1776	9	176	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1777	9	177	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1778	9	178	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1779	9	179	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1780	9	180	1000	#	0	1	60102	1	10	1	0	20	1	1	#	#	#	#	0	1	0	0.0	号角	10.0
1781	9	181	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1782	9	182	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1783	9	183	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1784	9	184	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1785	9	185	1000	#	0	1	60102	1	10	1	0	20	1	1	#	#	#	#	0	1	0	0.0	号角	10.0
1786	9	186	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1787	9	187	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1788	9	188	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1789	9	189	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1790	9	190	1000	#	0	1	60102	1	10	1	0	20	1	1	#	#	#	#	0	1	0	0.0	号角	10.0
1791	9	191	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1792	9	192	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1793	9	193	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1794	9	194	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1795	9	195	1000	#	0	1	60102	1	10	1	0	20	1	1	#	#	#	#	0	1	0	0.0	号角	10.0
1796	9	196	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1797	9	197	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1798	9	198	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1799	9	199	1000	#	0	1	60102	1	5	0	0	20	1	1	#	#	#	#	0	0	0	0.0	号角	5.0
1800	9	200	1000	#	0	1	60102	1	20	1	0	20	1	1	#	#	#	#	0	1	0	0.0	号角	20.0
1801	10	1	1000	60102	10	1	7020	1	1	1	0	20	1	2	#	#	#	#	0	1	号角	10.0	烟花刀光	1.0
1802	10	2	1000	30001	20	1	30007	1	10	0	2	20	1	1	#	#	#	#	0	0	金锭	20.0	TNT	10.0
1803	10	3	1000	60102	10	1	30004	1	2	0	2	20	1	1	#	#	#	#	0	0	号角	10.0	末影龙卷轴	2.0
1804	10	4	1000	999900	5	1	60101	1	15	0	1	20	1	1	#	#	#	#	0	0	通用碎片	5.0	钥匙	15.0
1805	10	5	1000	60102	10	1	60102	1	50	0	0	20	1	1	#	#	#	#	0	0	号角	10.0	号角	50.0
1806	10	6	1000	30002	40	1	30006	1	50	0	1	20	1	1	#	#	#	#	0	0	铁锭	40.0	黑曜石	50.0
1807	10	7	1000	60102	10	1	60102	1	10	0	0	20	1	1	#	#	#	#	0	0	号角	10.0	号角	10.0
1808	10	8	1000	60103	1	1	30001	1	50	0	0	20	1	1	#	#	#	#	0	0	黄金宝箱	1.0	金锭	50.0
1809	10	9	1000	60101	10	1	60101	1	15	0	0	20	1	1	#	#	#	#	0	0	钥匙	10.0	钥匙	15.0
1810	10	10	1000	10073	1	1	60346	1	1	1	1	20	1	1	#	#	#	#	1	1	蒲公英头盔	1.0	祝福Ⅲ	1.0
1811	10	11	1000	60101	15	1	60101	1	20	0	2	20	1	1	#	#	#	#	0	0	钥匙	15.0	钥匙	20.0
1812	10	12	1000	30001	20	1	30007	1	10	0	0	20	1	1	#	#	#	#	0	0	金锭	20.0	TNT	10.0
1813	10	13	1000	60102	10	1	999900	1	10	0	0	20	1	1	#	#	#	#	0	0	号角	10.0	通用碎片	10.0
1814	10	14	1000	999900	5	1	60101	1	20	0	0	20	1	1	#	#	#	#	0	0	通用碎片	5.0	钥匙	20.0
1815	10	15	1000	60102	10	1	30004	1	2	0	0	20	1	1	#	#	#	#	0	0	号角	10.0	末影龙卷轴	2.0
1816	10	16	1000	60101	15	1	60101	1	20	0	2	20	1	1	#	#	#	#	0	0	钥匙	15.0	钥匙	20.0
1817	10	17	1000	30010	5	1	30006	1	50	0	0	20	1	1	#	#	#	#	0	0	火焰弹	5.0	黑曜石	50.0
1818	10	18	1000	60102	10	1	60102	1	10	0	0	20	1	1	#	#	#	#	0	0	号角	10.0	号角	10.0
1819	10	19	1000	60103	1	1	60103	1	2	0	0	20	1	1	#	#	#	#	0	0	黄金宝箱	1.0	黄金宝箱	2.0
1820	10	20	1000	60102	10	1	30001	1	50	0	0	20	1	1	#	#	#	#	0	0	号角	10.0	金锭	50.0
1821	10	21	1000	60102	10	1	60101	1	20	0	0	20	1	1	#	#	#	#	0	0	号角	10.0	钥匙	20.0
1822	10	22	1000	30002	20	1	30004	1	2	0	0	20	1	1	#	#	#	#	0	0	铁锭	20.0	末影龙卷轴	2.0
1823	10	23	1000	60102	10	1	999900	1	10	0	0	20	1	1	#	#	#	#	0	0	号角	10.0	通用碎片	10.0
1824	10	24	1000	60101	15	1	60101	1	20	0	0	20	1	1	#	#	#	#	0	0	钥匙	15.0	钥匙	20.0
1825	10	25	1000	6003	1	1	3026	1	1	1	0	20	2	3	#	#	g1008_pet_26.actor	taunt	1	1	光箭	1.0	鸵鸟	1.0
1826	10	26	1000	60101	15	1	30010	1	15	0	1	20	1	1	#	#	#	#	0	0	钥匙	15.0	火焰弹	15.0
1827	10	27	1000	60201	1	1	60102	1	10	0	0	20	1	1	#	#	#	#	0	0	道具特权2h	1.0	号角	10.0
1828	10	28	1000	60102	10	1	30008	1	15	0	0	20	1	1	#	#	#	#	0	0	号角	10.0	闪现珍珠	15.0
1829	10	29	1000	60103	1	1	60103	1	1	0	0	20	1	1	#	#	#	#	0	0	黄金宝箱	1.0	黄金宝箱	1.0
1830	10	30	1000	999900	60	1	60104	1	2	1	0	20	1	1	#	#	#	#	0	1	通用碎片	60.0	钻石宝箱	2.0
1831	10	31	1000	#	0	1	30002	1	100	0	2	20	1	1	#	#	#	#	0	0	0	0.0	铁锭	100.0
1832	10	32	1000	60101	20	1	60102	1	10	0	0	20	1	1	#	#	#	#	0	0	钥匙	20.0	号角	10.0
1833	10	33	1000	#	0	1	30012	1	10	0	0	20	1	1	#	#	#	#	0	0	0	0.0	搭桥蛋（新）	10.0
1834	10	34	1000	60101	20	1	60101	1	25	0	0	20	1	1	#	#	#	#	0	0	钥匙	20.0	钥匙	25.0
